Year,Year ending,Police Service Area,Local Government Area,Offence Division,Offence Subdivision,Offence Subgroup,Offence Count,"PSA Rate per 100,000 population","LGA Rate per 100,000 population"
2018,September,Whitehorse,Whitehorse,A Crimes against the person,A50 Robbery,A52 Non-Aggravated robbery, 6 , 3.4 , 3.4 
2018,September,Whitehorse,Whitehorse,A Crimes against the person,A60 Blackmail and extortion,A61 Blackmail, 6 , 3.4 , 3.4 
2018,September,Whitehorse,Whitehorse,A Crimes against the person,A60 Blackmail and extortion,A62 Extortion, 2 , 1.1 , 1.1 
2018,September,Whitehorse,Whitehorse,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A711 FV Stalking, 16 , 9.2 , 9.2 
2018,September,Whitehorse,Whitehorse,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A712 Non-FV Stalking, 9 , 5.2 , 5.2 
2018,September,Whitehorse,Whitehorse,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A721 FV Harassment and private nuisance, 10 , 5.7 , 5.7 
2018,September,Whitehorse,Whitehorse,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A722 Non-FV Harassment and private nuisance, 7 , 4.0 , 4.0 
2018,September,Whitehorse,Whitehorse,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A731 FV Threatening behaviour, 38 , 21.8 , 21.8 
2018,September,Whitehorse,Whitehorse,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A732 Non-FV Threatening behaviour, 35 , 20.1 , 20.1 
2018,September,Whitehorse,Whitehorse,A Crimes against the person,A80 Dangerous and negligent acts endangering people,A81 Dangerous driving, 5 , 2.9 , 2.9 
2018,September,Whitehorse,Whitehorse,A Crimes against the person,A80 Dangerous and negligent acts endangering people,A83 Throw or discharge object endangering people, 25 , 14.3 , 14.3 
2018,September,Whitehorse,Whitehorse,A Crimes against the person,A80 Dangerous and negligent acts endangering people,A89 Other dangerous or negligent acts endangering people, 26 , 14.9 , 14.9 
2018,September,Whitehorse,Whitehorse,B Property and deception offences,B10 Arson,B11 Cause damage by fire, 29 , 16.6 , 16.6 
2018,September,Whitehorse,Whitehorse,B Property and deception offences,B20 Property damage,B21 Criminal damage, 553 , 317.0 , 317.0 
2018,September,Whitehorse,Whitehorse,B Property and deception offences,B20 Property damage,B22 Graffiti, 37 , 21.2 , 21.2 
2018,September,Whitehorse,Whitehorse,B Property and deception offences,B20 Property damage,B29 Other property damage offences, 11 , 6.3 , 6.3 
2018,September,Whitehorse,Whitehorse,B Property and deception offences,B30 Burglary/Break and enter,B311 Residential aggravated burglary, 53 , 30.4 , 30.4 
2018,September,Whitehorse,Whitehorse,B Property and deception offences,B30 Burglary/Break and enter,B312 Non-residential aggravated burglary, 4 , 2.3 , 2.3 
2018,September,Whitehorse,Whitehorse,B Property and deception offences,B30 Burglary/Break and enter,B321 Residential non-aggravated burglary, 466 , 267.2 , 267.2 
2018,September,Whitehorse,Whitehorse,B Property and deception offences,B30 Burglary/Break and enter,B322 Non-residential non-aggravated burglary, 300 , 172.0 , 172.0 
2018,September,Whitehorse,Whitehorse,B Property and deception offences,B30 Burglary/Break and enter,B329 Unknown non-aggravated burglary, 2 , 1.1 , 1.1 
2018,September,Whitehorse,Whitehorse,B Property and deception offences,B40 Theft,B41 Motor vehicle theft, 397 , 227.6 , 227.6 
2018,September,Whitehorse,Whitehorse,B Property and deception offences,B40 Theft,B42 Steal from a motor vehicle," 1,301 ", 745.9 , 745.9 
2018,September,Whitehorse,Whitehorse,B Property and deception offences,B40 Theft,B43 Steal from a retail store, 522 , 299.3 , 299.3 
2018,September,Whitehorse,Whitehorse,B Property and deception offences,B40 Theft,B44 Theft of a bicycle, 65 , 37.3 , 37.3 
2018,September,Whitehorse,Whitehorse,B Property and deception offences,B40 Theft,B45 Receiving or handling stolen goods, 294 , 168.5 , 168.5 
2018,September,Whitehorse,Whitehorse,B Property and deception offences,B40 Theft,B49 Other theft, 784 , 449.5 , 449.5 
2018,September,Whitehorse,Whitehorse,B Property and deception offences,B50 Deception,B51 Forgery and counterfeiting, 145 , 83.1 , 83.1 
2018,September,Whitehorse,Whitehorse,B Property and deception offences,B50 Deception,B53 Obtain benefit by deception, 517 , 296.4 , 296.4 
2018,September,Whitehorse,Whitehorse,B Property and deception offences,B50 Deception,B54 State false information, 15 , 8.6 , 8.6 
2018,September,Whitehorse,Whitehorse,B Property and deception offences,B50 Deception,B56 Professional malpractice and misrepresentation, 2 , 1.1 , 1.1 
2018,September,Whitehorse,Whitehorse,B Property and deception offences,B50 Deception,B59 Other deception offences, 9 , 5.2 , 5.2 
2018,September,Whitehorse,Whitehorse,C Drug offences,C10 Drug dealing and trafficking,C12 Drug trafficking, 49 , 28.1 , 28.1 
2018,September,Whitehorse,Whitehorse,C Drug offences,C20 Cultivate or manufacture drugs,C21 Cultivate drugs, 23 , 13.2 , 13.2 
2018,September,Whitehorse,Whitehorse,C Drug offences,C20 Cultivate or manufacture drugs,C23 Possess drug manufacturing equipment or precursor, 5 , 2.9 , 2.9 
2018,September,Whitehorse,Whitehorse,C Drug offences,C30 Drug use and possession,C31 Drug use, 4 , 2.3 , 2.3 
2018,September,Whitehorse,Whitehorse,C Drug offences,C30 Drug use and possession,C32 Drug possession, 267 , 153.1 , 153.1 
2018,September,Whitehorse,Whitehorse,C Drug offences,C90 Other drug offences,C99 Other drug offences, 2 , 1.1 , 1.1 
2018,September,Whitehorse,Whitehorse,D Public order and security offences,D10 Weapons and explosives offences,D11 Firearms offences, 62 , 35.5 , 35.5 
2018,September,Whitehorse,Whitehorse,D Public order and security offences,D10 Weapons and explosives offences,D12 Prohibited and controlled weapons offences, 148 , 84.8 , 84.8 
2018,September,Whitehorse,Whitehorse,D Public order and security offences,D10 Weapons and explosives offences,D13 Explosives offences, 3 , 1.7 , 1.7 
2018,September,Whitehorse,Whitehorse,D Public order and security offences,D20 Disorderly and offensive conduct,D21 Riot and affray, 15 , 8.6 , 8.6 
2018,September,Whitehorse,Whitehorse,D Public order and security offences,D20 Disorderly and offensive conduct,D22 Drunk and disorderly in public, 72 , 41.3 , 41.3 
2018,September,Whitehorse,Whitehorse,D Public order and security offences,D20 Disorderly and offensive conduct,D23 Offensive conduct, 24 , 13.8 , 13.8 
2018,September,Whitehorse,Whitehorse,D Public order and security offences,D20 Disorderly and offensive conduct,D24 Offensive language, 6 , 3.4 , 3.4 
2018,September,Whitehorse,Whitehorse,D Public order and security offences,D20 Disorderly and offensive conduct,D25 Criminal intent, 23 , 13.2 , 13.2 
2018,September,Whitehorse,Whitehorse,D Public order and security offences,D20 Disorderly and offensive conduct,D26 Disorderly conduct, 1 , 0.6 , 0.6 
2018,September,Whitehorse,Whitehorse,D Public order and security offences,D30 Public nuisance offences,D31 Privacy offences, 1 , 0.6 , 0.6 
2018,September,Whitehorse,Whitehorse,D Public order and security offences,D30 Public nuisance offences,D32 Hoaxes, 36 , 20.6 , 20.6 
2018,September,Whitehorse,Whitehorse,D Public order and security offences,D30 Public nuisance offences,D35 Improper movement on public or private space, 31 , 17.8 , 17.8 
2018,September,Whitehorse,Whitehorse,E Justice procedures offences,E10 Justice procedures,E13 Resist or hinder officer, 84 , 48.2 , 48.2 
2018,September,Whitehorse,Whitehorse,E Justice procedures offences,E10 Justice procedures,E14 Pervert the course of justice or commit perjury, 10 , 5.7 , 5.7 
2018,September,Whitehorse,Whitehorse,E Justice procedures offences,E10 Justice procedures,E19 Other justice procedures offences, 16 , 9.2 , 9.2 
2018,September,Whitehorse,Whitehorse,E Justice procedures offences,E20 Breaches of orders,E21 Breach family violence order, 460 , 263.7 , 263.7 
2018,September,Whitehorse,Whitehorse,E Justice procedures offences,E20 Breaches of orders,E22 Breach intervention order, 42 , 24.1 , 24.1 
2018,September,Whitehorse,Whitehorse,E Justice procedures offences,E20 Breaches of orders,E23 Breach bail conditions, 85 , 48.7 , 48.7 
2018,September,Whitehorse,Whitehorse,E Justice procedures offences,E20 Breaches of orders,E29 Breach of other orders, 4 , 2.3 , 2.3 
2018,September,Whitehorse,Whitehorse,F Other offences,F20 Transport regulation offences,F21 Public transport, 4 , 2.3 , 2.3 
2018,September,Whitehorse,Whitehorse,F Other offences,F90 Miscellaneous offences,F93 Cruelty to animals, 4 , 2.3 , 2.3 
2018,September,Whitehorse,Whitehorse,F Other offences,F90 Miscellaneous offences,F99 Other miscellaneous offences, 4 , 2.3 , 2.3 
2018,September,Whittlesea,Whittlesea,A Crimes against the person,A10 Homicide and related offences,A10 Homicide and related offences, 7 , 3.2 , 3.2 
2018,September,Whittlesea,Whittlesea,A Crimes against the person,A20 Assault and related offences,A211 FV Serious assault, 318 , 144.2 , 144.2 
2018,September,Whittlesea,Whittlesea,A Crimes against the person,A20 Assault and related offences,A212 Non-FV Serious assault, 229 , 103.8 , 103.8 
2018,September,Whittlesea,Whittlesea,A Crimes against the person,A20 Assault and related offences,"A22 Assault police, emergency services or other authorised officer", 82 , 37.2 , 37.2 
2018,September,Whittlesea,Whittlesea,A Crimes against the person,A20 Assault and related offences,A231 FV Common assault, 639 , 289.7 , 289.7 
2018,September,Whittlesea,Whittlesea,A Crimes against the person,A20 Assault and related offences,A232 Non-FV Common assault, 334 , 151.4 , 151.4 
2018,September,Whittlesea,Whittlesea,A Crimes against the person,A30 Sexual offences,A30 Sexual offences, 203 , 92.0 , 92.0 
2018,September,Whittlesea,Whittlesea,A Crimes against the person,A40 Abduction and related offences,A41 Abduction, 2 , 0.9 , 0.9 
2018,September,Whittlesea,Whittlesea,A Crimes against the person,A40 Abduction and related offences,A42 False imprisonment, 22 , 10.0 , 10.0 
2018,September,Whittlesea,Whittlesea,A Crimes against the person,A50 Robbery,A51 Aggravated robbery, 70 , 31.7 , 31.7 
2018,September,Whittlesea,Whittlesea,A Crimes against the person,A50 Robbery,A52 Non-Aggravated robbery, 12 , 5.4 , 5.4 
2018,September,Whittlesea,Whittlesea,A Crimes against the person,A60 Blackmail and extortion,A61 Blackmail, 6 , 2.7 , 2.7 
2018,September,Whittlesea,Whittlesea,A Crimes against the person,A60 Blackmail and extortion,A62 Extortion, 4 , 1.8 , 1.8 
2018,September,Whittlesea,Whittlesea,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A711 FV Stalking, 70 , 31.7 , 31.7 
2018,September,Whittlesea,Whittlesea,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A712 Non-FV Stalking, 45 , 20.4 , 20.4 
2018,September,Whittlesea,Whittlesea,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A721 FV Harassment and private nuisance, 102 , 46.2 , 46.2 
2018,September,Whittlesea,Whittlesea,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A722 Non-FV Harassment and private nuisance, 58 , 26.3 , 26.3 
2018,September,Whittlesea,Whittlesea,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A731 FV Threatening behaviour, 191 , 86.6 , 86.6 
2018,September,Whittlesea,Whittlesea,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A732 Non-FV Threatening behaviour, 122 , 55.3 , 55.3 
2018,September,Whittlesea,Whittlesea,A Crimes against the person,A80 Dangerous and negligent acts endangering people,A81 Dangerous driving, 23 , 10.4 , 10.4 
2018,September,Whittlesea,Whittlesea,A Crimes against the person,A80 Dangerous and negligent acts endangering people,A82 Neglect or ill treatment of people, 2 , 0.9 , 0.9 
2018,September,Whittlesea,Whittlesea,A Crimes against the person,A80 Dangerous and negligent acts endangering people,A83 Throw or discharge object endangering people, 37 , 16.8 , 16.8 
2018,September,Whittlesea,Whittlesea,A Crimes against the person,A80 Dangerous and negligent acts endangering people,A89 Other dangerous or negligent acts endangering people, 122 , 55.3 , 55.3 
2018,September,Whittlesea,Whittlesea,B Property and deception offences,B10 Arson,B11 Cause damage by fire, 87 , 39.4 , 39.4 
2018,September,Whittlesea,Whittlesea,B Property and deception offences,B10 Arson,B12 Cause a bushfire, 12 , 5.4 , 5.4 
2018,September,Whittlesea,Whittlesea,B Property and deception offences,B10 Arson,B19 Other fire related offences, 6 , 2.7 , 2.7 
2018,September,Whittlesea,Whittlesea,B Property and deception offences,B20 Property damage,B21 Criminal damage," 1,121 ", 508.2 , 508.2 
2018,September,Whittlesea,Whittlesea,B Property and deception offences,B20 Property damage,B22 Graffiti, 29 , 13.1 , 13.1 
2018,September,Whittlesea,Whittlesea,B Property and deception offences,B20 Property damage,B29 Other property damage offences, 32 , 14.5 , 14.5 
2018,September,Whittlesea,Whittlesea,B Property and deception offences,B30 Burglary/Break and enter,B311 Residential aggravated burglary, 53 , 24.0 , 24.0 
2018,September,Whittlesea,Whittlesea,B Property and deception offences,B30 Burglary/Break and enter,B321 Residential non-aggravated burglary, 667 , 302.4 , 302.4 
2018,September,Whittlesea,Whittlesea,B Property and deception offences,B30 Burglary/Break and enter,B322 Non-residential non-aggravated burglary, 360 , 163.2 , 163.2 
2018,September,Whittlesea,Whittlesea,B Property and deception offences,B30 Burglary/Break and enter,B329 Unknown non-aggravated burglary, 2 , 0.9 , 0.9 
2018,September,Whittlesea,Whittlesea,B Property and deception offences,B40 Theft,B41 Motor vehicle theft, 749 , 339.5 , 339.5 
2018,September,Whittlesea,Whittlesea,B Property and deception offences,B40 Theft,B42 Steal from a motor vehicle," 1,874 ", 849.5 , 849.5 
2018,September,Whittlesea,Whittlesea,B Property and deception offences,B40 Theft,B43 Steal from a retail store, 868 , 393.5 , 393.5 
2018,September,Whittlesea,Whittlesea,B Property and deception offences,B40 Theft,B44 Theft of a bicycle, 47 , 21.3 , 21.3 
2018,September,Whittlesea,Whittlesea,B Property and deception offences,B40 Theft,B45 Receiving or handling stolen goods, 498 , 225.7 , 225.7 
2018,September,Whittlesea,Whittlesea,B Property and deception offences,B40 Theft,B46 Fare evasion, 4 , 1.8 , 1.8 
2018,September,Whittlesea,Whittlesea,B Property and deception offences,B40 Theft,B49 Other theft," 1,919 ", 869.9 , 869.9 
2018,September,Whittlesea,Whittlesea,B Property and deception offences,B50 Deception,B51 Forgery and counterfeiting, 115 , 52.1 , 52.1 
2018,September,Whittlesea,Whittlesea,B Property and deception offences,B50 Deception,B53 Obtain benefit by deception, 980 , 444.2 , 444.2 
2018,September,Whittlesea,Whittlesea,B Property and deception offences,B50 Deception,B54 State false information, 17 , 7.7 , 7.7 
